state,fips,cases,deaths,new_cases,new_deaths
Oregon,41003.0,217.0,6.0,0.0,0.0
Oregon,41003.0,217.0,6.0,0.0,0.0
Oregon,41003.0,221.0,6.0,4.0,0.0
Oregon,41003.0,223.0,6.0,2.0,0.0
Oregon,41003.0,226.0,6.0,3.0,0.0
Oregon,41003.0,227.0,6.0,1.0,0.0
Oregon,41003.0,228.0,6.0,1.0,0.0
Oregon,41003.0,231.0,6.0,3.0,0.0
Oregon,41003.0,234.0,6.0,3.0,0.0
Oregon,41003.0,240.0,6.0,6.0,0.0
Oregon,41003.0,243.0,6.0,3.0,0.0
Oregon,41003.0,244.0,6.0,1.0,0.0
Oregon,41003.0,244.0,6.0,0.0,0.0
Oregon,41003.0,244.0,6.0,0.0,0.0
Oregon,41003.0,245.0,6.0,1.0,0.0
Oregon,41003.0,247.0,6.0,2.0,0.0
Oregon,41003.0,251.0,6.0,4.0,0.0
Oregon,41003.0,279.0,6.0,28.0,0.0
Oregon,41003.0,285.0,6.0,6.0,0.0
Oregon,41003.0,280.0,6.0,-5.0,0.0
Oregon,41003.0,286.0,6.0,6.0,0.0
